CTV3ID,CTV3PreferredTermDesc,CTV3Source
C10y.,Diabetes mellitus with other specified manifestation,CTV3Map_Code_And_Term
C10y0,"Diabetes mellitus, juvenile, + other specified manifestation",CTV3Map_Code_And_Term
C10y1,"Diabetes mellitus, adult, + other specified manifestation",CTV3Map_Code_And_Term
C10yy,Other specified diabetes mellitus with other spec comps,CTV3Map_Code_And_Term
C10yz,Diabetes mellitus NOS with other specified manifestation,CTV3Map_Code_And_Term
C10z.,Diabetes mellitus with unspecified complication,CTV3Map_Code_And_Term
C10z0,"Diabetes mellitus, juvenile type, + unspecified complication",CTV3Map_Code_And_Term
C10z1,"Diabetes mellitus, adult onset, + unspecified complication",CTV3Map_Code_And_Term
C10zy,Other specified diabetes mellitus with unspecified comps,CTV3Map_Code_And_Term
C10zz,Diabetes mellitus NOS with unspecified complication,CTV3Map_Code_And_Term
C110.,Coma: [hypoglycaemic] or [insulin],CTV3_Children
C110z,Hypoglycaemic coma NOS,CTV3_Children
Cyu20,[X]Other specified diabetes mellitus,CTV3Map_Code_And_Term
Cyu21,[X]Malnutrit-relat diabetes mellitus with other spec comps,CTV3_Children
Cyu22,[X]Malnutrit-related diabetes mellitus with unspec complics,CTV3_Children
Cyu23,[X]Unspecified diabetes mellitus with renal complications,CTV3Map_Code_And_Term
F1711,Diabetic autonomic neuropathy,CTV3Map_Code_And_Term
F3450,Diabetic mononeuritis multiplex,CTV3Map_Code_And_Term
F35z0,Diabetic mononeuritis NOS,CTV3Map_Code_And_Term
F372.,Diabetic neuropathy &/or diabetic polyneuropathy,CTV3_Children
F3720,Acute painful diabetic neuropathy,CTV3Map_Code_And_Term
F3721,Chronic painful diabetic neuropathy,CTV3Map_Code_And_Term
F3722,Asymptomatic diabetic neuropathy,CTV3Map_Code_And_Term
F3813,(Myasth syndr due to diab amyotroph) or (diab amyotroph),QOF
F3y0.,Diabetic mononeuropathy,CTV3_Children
F420.,Diabetic retinopathy,CTV3Map_Code_And_Term
F4200,Background diabetic retinopathy,CTV3Map_Code_And_Term
F4201,Proliferative diabetic retinopathy,CTV3Map_Code_And_Term
F4202,Preproliferative diabetic retinopathy,CTV3Map_Code_And_Term
F4203,Advanced diabetic maculopathy,CTV3Map_Code_And_Term
F420z,Diabetic retinopathy NOS,CTV3Map_Code_And_Term
F4407,Diabetic iritis,CTV3Map_Code_And_Term
F4640,Diabetic cataract,CTV3Map_Code_And_Term
G73y0,Diabetic peripheral angiopathy,CTV3Map_Code_And_Term
K01x1,Nephrotic syndrome in diabetes mellitus,CTV3Map_Code_And_Term
Kyu03,[X]Glomerular disorders in diabetes mellitus,CTV3Map_Code_And_Term
Lyu29,"[X]Pre-existing diabetes mellitus, unspecified",CTV3Map_Code_And_Term
M0372,Cellulitis in diabetic foot,CTV3Map_Code_And_Term
M2710,Ischaemic ulcer diabetic foot,CTV3Map_Code_And_Term
M2711,Neuropathic diabetic ulcer - foot,CTV3Map_Code_And_Term
M2712,Mixed diabetic ulcer - foot,CTV3Map_Code_And_Term
N0300,Diabetic hand syndrome,CTV3Map_Code_And_Term
N0301,Diabetic neuropathic arthropathy,CTV3Map_Code_And_Term
Q441.,Neonatal diabetes mellitus,CTV3_Children
R0542,[D]Gangrene of toe in diabetic,CTV3Map_Code_And_Term
R0543,[D]Widespread diabetic foot gangrene,CTV3Map_Code_And_Term
X00Ag,Diabetic neuropathy,CTV3Map_Code_And_Term
X00Ah,Diabetic distal sensorimotor polyneuropathy,CTV3_Children
X00Ai,Diabetic acute painful polyneuropathy,CTV3_Children
X00Aj,Diabetic chronic painful polyneuropathy,CTV3_Children
X00Ak,Diabetic asymmetric polyneuropathy,CTV3_Children
X00Al,Diabetic mononeuropathy,CTV3Map_Code_And_Term
X00Am,Diabetic truncal radiculopathy,CTV3_Children
X00An,Diabetic thoracic radiculopathy,CTV3_Children
X00dF,Visually threatening diabetic retinopathy,CTV3_Children
X00dG,Diabetic maculopathy,CTV3Map_Code_And_Term
X00dH,Proliferative diabetic retinopathy new vessels on disc,CTV3_Children
X00dI,Proliferative diabet retinop new vessel elsewhere than disc,CTV3_Children
X00dJ,Diabetic traction retinal detachment,CTV3_Children
X30Kk,Diabetic nephropathy,CTV3Map_Code_And_Term
X30Kl,Microalbuminuric diabetic nephropathy,CTV3_Children
X30Km,Proteinuric diabetic nephropathy,CTV3Map_Code_And_Term
X40J4,Type I diabetes mellitus,CTV3Map_Code_And_Term
X40J5,Type II diabetes mellitus,CTV3Map_Code_And_Term
X40J6,Insulin treated Type 2 diabetes mellitus,CTV3Map_Code_And_Term
X40JG,Genetic syndromes of diabetes mellitus,CTV3_Children
X40JI,Diabetes mellitus autosomal dominant,CTV3Map_Code_And_Term
X40JJ,Diabetes mellitus autosomal dominant type 2,CTV3Map_Code_And_Term
X40JV,"Hypogonadism,diab mell,alopec,ment retar electro abnorm",QOF
X40JW,"Megaloblastic anaemia,diab mell and sensorineural deafness",QOF
X40JX,"Pineal hyperplasia,ins res diab mell and somatic abnorm",QOF
X40JY,Insulin-dependent diabetes mellitus secretory diarrhoea synd,CTV3_Children
X40JZ,Diabetes-deafness syndrome maternally transmitted,CTV3_Children
X40Ja,Abnormal metabolic state in diabetes mellitus,CTV3_Children
X40Jb,Diabetic severe hyperglycaemia,CTV3_Children
X40Jc,Poor glycaemic control,CTV3_Children
X40Je,Acute hyperglycaemia,CTV3_Children
X40Jj,Pregnancy and insulin-dependent diabetes mellitus,QOF
X40Jk,Pregnancy and non-insulin-dependent diabetes mellitus,QOF
X40Jo,Insulin coma,CTV3Map_Code_And_Term
X40Jq,Hypoglycaemic event in diabetes,CTV3Map_Code_And_Term
X40Jr,Hypoglycaemic state in diabetes,QOF
X40Js,Somogyi phenomenon,QOF
X40Jt,Nocturnal hypoglycaemia,QOF
X40KG,Insulin resistance in diabetes,QOF
X50E7,Insulin lipohypertrophy,CTV3Map_Code_And_Term
X50GO,Soft tissue complication of diabetes mellitus,QOF
X50GP,Diabetic dermopathy,QOF
X50GQ,Diabetic bulla,QOF
X50GR,Diabetic thick skin syndrome,QOF
X50GT,Diabetic rubeosis,QOF
X74WS,Diabetic monitoring status,High_Level_SNOMED
XE10E,"Diabetes mellitus, juvenile type, no mention of complication",CTV3Map_Code_And_Term
XE10F,"Diabetes mellitus, adult onset, no mention of complication",CTV3Map_Code_And_Term
XE10G,Diabetes mellitus with renal manifestation,CTV3Map_Code_And_Term
XE10H,Diabetes mellitus with neurological manifestation,CTV3Map_Code_And_Term
XE10I,Diabetes mellitus with peripheral circulatory disorder,CTV3Map_Code_And_Term
XE10J,Hypoglycaemic coma,CTV3Map_Code_Only
XE128,Diabetes mellitus (& [ketoacidosis]),CTV3_Children
XE12A,Diabetes mellitus: [adult onset] or [noninsulin dependent],CTV3_Children
XE12C,Diabetes mellitus: [juvenile] or [insulin dependent],CTV3_Children
XE12E,Diabetes + nephropathy (& [Kimmelstiel-Wilson syndrome]),CTV3_Children
XE12G,Diabetes + eye manifestation (& [cataract] or [retinopathy]),CTV3_Children
XE12I,Diabetes + neuropathy (& [amyotrophy]),CTV3_Children
XE12K,Diabetes: [peripheral circulatory disease] or [gangrene],CTV3_Children
XE12M,Diabetes with other complications,CTV3_Children
XE12Q,Hypoglycaemic coma (& [insulin]),CTV3_Children
XE15k,Diabetic polyneuropathy,CTV3Map_Code_And_Term
XE15n,Myasthenic syndrome due to diabetic amyotrophy,CTV3Map_Code_And_Term
XE18r,(Secondary cataract) or (diabetic cataract),High_Level_SNOMED
XE1T2,Diabetic monitoring - injection sites,CTV3Map_Code_And_Term
XE1T3,Diabetic - poor control,CTV3Map_Code_And_Term
XE1V0,Diabetic treatment changed (& [date]),CTV3_Children
XE1V2,Diabetic - poor control (& [unstable]),CTV3_Children
XE24t,Hb. A1C - diabetic control,CTV3Map_Code_And_Term
XE2Nd,Diabetes monitoring admin.,High_Level_SNOMED
XE2Ne,Diabetes monitoring check done,High_Level_SNOMED
XM0cY,Diabetes treatment satisfaction questionnaire,CTV3Map_Code_And_Term
XM0cZ,Diabetes wellbeing questionnaire,CTV3Map_Code_And_Term
XM0q4,Diabetic coma,QOF
XM19i,[EDTA]Diabetes Type I associated with renal failure,CTV3_Children
XM19j,[EDTA] Diabetes Type II associated with renal failure,CTV3_Children
XM1Qx,Diabetes mellitus with gangrene,CTV3Map_Code_And_Term
XM1Rs,Diabetes clinic administration,High_Level_SNOMED
XM1Xk,Unstable diabetes,CTV3Map_Code_And_Term
XSETH,Maturity onset diabetes mellitus in young,CTV3_Children
XSETp,Diabetes mellitus due to insulin receptor antibodies,CTV3_Children
Xa0lK,Diabetic (femoral mononeuropathy) & (Diabetic amyotrophy),QOF
Xa1J5,Diabetic foot,QOF
Xa2h7,Dietary advice for diabetes mellitus,High_Level_SNOMED
Xa2h9,Dietary advice for type I diabetes,High_Level_SNOMED
Xa2hA,Dietary advice for type II diabetes,High_Level_SNOMED
Xa3ee,Diabetes with ketoacidosis - no coma,CTV3_Children
Xa4g7,Unstable type I diabetes mellitus,CTV3Map_Code_And_Term
Xa9FG,Postpancreatectomy hypoinsulinaemia,QOF
XaA6b,Perceived control of insulin-dependent diabetes,High_Level_SNOMED
XaBLf,O/E - Right diabetic foot at risk,CTV3Map_Code_And_Term
XaBLg,O/E - Left diabetic foot at risk,CTV3Map_Code_And_Term
XaBTC,Referral to diabetic liaison nurse,High_Level_SNOMED
XaBU8,Diabetes monitoring call,High_Level_SNOMED
XaBU9,Diabetes monitoring status,High_Level_SNOMED
XaBZQ,Subcutaneous injection of insulin,CTV3Map_Code_And_Term
XaBuj,Education score - diabetes,High_Level_SNOMED
XaBul,Retinal abnormality - diabetes-related,CTV3Map_Code_And_Term
XaBun,Foot abnormality - diabetes-related,CTV3Map_Code_And_Term
XaBwj,H/O: Admission in last year for diabetes foot problem,CTV3Map_Code_And_Term
XaCES,HbA1 - diabetic control,CTV3Map_Code_And_Term
XaCET,HbA1 less than 7% - good control,CTV3_Children
XaCEU,HbA1 7-10% - borderline control,CTV3_Children
XaCEV,HbA1 greater than 10% - bad control,CTV3_Children
XaCGh,Diabetes monitoring invitation,QOF
XaCJ2,Diabetic hyperosmolar non-ketotic state,CTV3_Children
XaD2T,Advanced diabetic retinal disease,CTV3Map_Code_And_Term
XaE46,Referral to diabetes nurse,High_Level_SNOMED
XaE4q,Attending diabetes clinic,CTV3Map_Code_And_Term
XaE5T,Mild non proliferative diabetic retinopathy,CTV3_Children
XaE5U,Moderate non proliferative diabetic retinopathy,CTV3_Children
XaE5V,Severe non proliferative diabetic retinopathy,CTV3_Children
XaE5W,Proliferative diabetic retinopathy - non high risk,CTV3_Children
XaE5X,Proliferative diabetic retinopathy - high risk,CTV3Map_Code_And_Term
XaE5Y,Proliferative diabetic retinopathy - quiescent,CTV3_Children
XaE5Z,Proliferative diabetic retinopathy - iris neovascularisation,CTV3_Children
XaE5a,Diabetic vitreous haemorrhage,QOF
XaE5c,Diabetic macular oedema,QOF
XaEHw,[V]Admitted for conversion to insulin,CTV3Map_Code_And_Term
XaEHx,[V]Admitted for commencement of insulin,CTV3Map_Code_And_Term
XaEJQ,Seen in diabetic eye clinic,CTV3Map_Code_And_Term
XaELP,Type I diabetes mellitus without complication,CTV3Map_Code_And_Term
XaELQ,Type II diabetes mellitus without complication,CTV3Map_Code_And_Term
XaEVO,Diffuse diabetic maculopathy,CTV3_Children
XaEVP,Focal diabetic maculopathy,CTV3_Children
XaEVS,Ischaemic diabetic maculopathy,CTV3_Children
XaEVT,Mixed diabetic maculopathy,CTV3_Children
XaEgI,Diabetic on insulin and oral treatment,CTV3Map_Code_And_Term
XaEnn,Type I diabetes mellitus with mononeuropathy,CTV3Map_Code_And_Term
XaEno,Type I diabetes mellitus with polyneuropathy,CTV3Map_Code_And_Term
XaEnp,Type II diabetes mellitus with mononeuropathy,CTV3Map_Code_And_Term
XaEnq,Type II diabetes mellitus with polyneuropathy,CTV3Map_Code_And_Term
XaF04,Type I diabetes mellitus with nephropathy,CTV3Map_Code_And_Term
XaF05,Type II diabetes mellitus with nephropathy,CTV3Map_Code_And_Term
XaFWG,Type I diabetes mellitus with hypoglycaemic coma,CTV3Map_Code_And_Term
XaFWI,Type II diabetes mellitus with hypoglycaemic coma,CTV3Map_Code_And_Term
XaFm8,Type I diabetes mellitus with diabetic cataract,CTV3Map_Code_And_Term
XaFmA,Type II diabetes mellitus with diabetic cataract,CTV3Map_Code_And_Term
XaFmK,Type I diabetes mellitus with peripheral angiopathy,CTV3Map_Code_And_Term
XaFmL,Type I diabetes mellitus with arthropathy,CTV3Map_Code_And_Term
XaFmM,Type I diabetes mellitus with neuropathic arthropathy,CTV3Map_Code_And_Term
XaFn7,Type II diabetes mellitus with peripheral angiopathy,CTV3Map_Code_And_Term
XaFn8,Type II diabetes mellitus with arthropathy,CTV3Map_Code_And_Term
XaFn9,Type II diabetes mellitus with neuropathic arthropathy,CTV3Map_Code_And_Term
XaFsp,Diabetes resolved,QOF
XaFvj,Diabetic lipid lowering diet,High_Level_SNOMED
XaFvk,Diabetic weight reducing diet,CTV3Map_Code_And_Term
XaFx7,Diab mellit insulin-glucose infus acute myocardial infarct,CTV3Map_Code_And_Term
XaIIe,Diabetes care by hospital only,CTV3Map_Code_And_Term
XaIIj,Diabetic retinopathy screening,CTV3Map_Code_And_Term
XaIP5,Non proliferative diabetic retinopathy,CTV3Map_Code_And_Term
XaIPk,O/E - diabetic maculopathy present both eyes,CTV3Map_Code_And_Term
XaIQS,Refer to diabetic foot screener,CTV3Map_Code_And_Term
XaIW8,High risk non proliferative diabetic retinopathy,CTV3Map_Code_And_Term
XaIeH,O/E - Right diabetic foot at low risk,CTV3Map_Code_And_Term
XaIeI,O/E - Right diabetic foot at high risk,CTV3Map_Code_And_Term
XaIeJ,O/E - Right diabetic foot - ulcerated,CTV3Map_Code_And_Term
XaIeK,O/E - Left diabetic foot - ulcerated,CTV3Map_Code_And_Term
XaIeL,O/E - Left diabetic foot at low risk,CTV3Map_Code_And_Term
XaIeM,O/E - Left diabetic foot at high risk,CTV3Map_Code_And_Term
XaIeR,O/E - Left diabetic foot at moderate risk,CTV3Map_Code_And_Term
XaIeS,O/E - Right diabetic foot at moderate risk,CTV3Map_Code_And_Term
XaIeT,Diabetic foot risk assessment,CTV3Map_Code_And_Term
XaIeU,Diabetic pre-pregnancy counselling,CTV3Map_Code_And_Term
XaIeo,Diabetes: shared care in pregnancy - diabetol and obstet,CTV3_Children
XaIfG,Type II diabetes on insulin,CTV3_Children
XaIfI,Type II diabetes on diet only,CTV3_Children
XaIfM,Diabetes medication review,CTV3Map_Code_And_Term
XaIok,Diabetic monitoring not required,High_Level_SNOMED
XaIrL,Diabetic diet - good compliance,High_Level_SNOMED
XaIrM,Diabetic diet - poor compliance,High_Level_SNOMED
XaIrf,Hyperosmolar non-ketotic state in type II diabetes mellitus,CTV3Map_Code_And_Term
XaIuE,Diabetic foot examination,CTV3Map_Code_And_Term
XaIyt,Diabetic peripheral neuropathy screening,CTV3Map_Code_And_Term
XaIyu,Hypoglycaemic attack requiring 3rd party assistance,High_Level_SNOMED
XaIyz,Diabetes mellitus with persistent microalbuminuria,CTV3_Children
XaIz0,Diabetes mellitus with persistent proteinuria,CTV3_Children
XaIzM,Type 1 diabetes mellitus with persistent proteinuria,CTV3Map_Code_And_Term
XaIzN,Type 1 diabetes mellitus with persistent microalbuminuria,CTV3Map_Code_And_Term
XaIzQ,Type II diabetes mellitus with persistent proteinuria,CTV3Map_Code_And_Term
XaIzR,Type II diabetes mellitus with persistent microalbuminuria,CTV3Map_Code_And_Term
XaJ4Q,Exception reporting: diabetes quality indicators,QOF
XaJ4h,Excepted from diabetes qual indicators: Patient unsuitable,QOF
XaJ4i,Excepted from diabetes quality indicators: Informed dissent,QOF
XaJ5j,Patient on maximal tolerated therapy for diabetes,CTV3Map_Code_And_Term
XaJEN,Seen in diabetic foot clinic,CTV3Map_Code_And_Term
XaJLa,Diabetic retinopathy 12 month review,CTV3Map_Code_And_Term
XaJLb,Diabetic retinopathy 6 month review,CTV3Map_Code_And_Term
XaJO3,Under care of diabetologist,CTV3Map_Code_And_Term
XaJO4,Under care of diabetes specialist nurse,High_Level_SNOMED
XaJO9,Under care of diabetic foot screener,CTV3Map_Code_And_Term
XaJOD,Diabetic retinopathy screening not indicated,CTV3Map_Code_And_Term
XaJOE,Diabetic foot examination not indicated,CTV3Map_Code_And_Term
XaJOO,Patient held diabetic record issued,CTV3Map_Code_And_Term
XaJOg,O/E - right eye background diabetic retinopathy,CTV3Map_Code_And_Term
XaJOh,O/E - left eye background diabetic retinopathy,CTV3Map_Code_And_Term
XaJOi,O/E - right eye preproliferative diabetic retinopathy,CTV3Map_Code_And_Term
XaJOj,O/E - left eye preproliferative diabetic retinopathy,CTV3Map_Code_And_Term
XaJOk,O/E - right eye proliferative diabetic retinopathy,CTV3Map_Code_And_Term
XaJOl,O/E - left eye proliferative diabetic retinopathy,CTV3Map_Code_And_Term
XaJOn,O/E - right eye diabetic maculopathy,CTV3Map_Code_And_Term
XaJOo,O/E - left eye diabetic maculopathy,CTV3Map_Code_And_Term
XaJQp,Type II diabetes mellitus with exudative maculopathy,CTV3Map_Code_And_Term
XaJSr,Type 1 diabetes mellitus with exudative maculopathy,CTV3Map_Code_And_Term
XaJUH,Insulin autoimmune syndrome,QOF
XaJYg,Diabetes clinical management plan,CTV3Map_Code_And_Term
XaJix,Diabetic foot examination declined,CTV3Map_Code_And_Term
XaJkQ,Diabetic retinopathy screening refused,CTV3Map_Code_And_Term
XaJlI,Pan retinal photocoagulation for diabetes,CTV3Map_Code_And_Term
XaKDG,O/E - right eye stable treated prolif diabetic retinopathy,CTV3Map_Code_And_Term
XaKDH,O/E - left eye stable treated prolif diabetic retinopathy,CTV3Map_Code_And_Term
XaKGs,Patient diabetes education review,QOF
XaKGy,Referral to diabetes structured education programme,QOF
XaKH0,Attended diabetes structured education programme,QOF
XaKHD,Transition of diabetes care options discussed,CTV3Map_Code_And_Term
XaKHh,O/E - right chronic diabetic foot ulcer,CTV3Map_Code_And_Term
XaKHi,O/E - left chronic diabetic foot ulcer,CTV3Map_Code_And_Term
XaKOF,Patient held diabetic record declined,High_Level_SNOMED
XaKSn,Diabetes care plan agreed,CTV3Map_Code_And_Term
XaKSp,Patient offered diabetes structured education programme,QOF
XaKT5,Diabetic patient unsuitable for digital retinal photography,CTV3Map_Code_And_Term
XaKaW,Diabetic retinopathy screening offered,CTV3Map_Code_And_Term
XaKbu,Discharged from care of diabetes specialist nurse,CTV3Map_Code_And_Term
XaKcS,O/E - sight threatening diabetic retinopathy,CTV3Map_Code_And_Term
XaKjW,Diabetic monitoring - injection site check declined,CTV3_Children
XaKjX,Diabetic monitoring - injection site not checked,CTV3_Children
XaKjY,Hypoglycaemic warning impaired,QOF
XaKjZ,Hypoglycaemic warning good,QOF
XaKtr,Insulin therapy declined,CTV3Map_Code_And_Term
XaKvV,Insulin needles changed daily,CTV3Map_Code_And_Term
XaKvW,Insulin needles changed for each injection,CTV3Map_Code_And_Term
XaKwQ,Diabetic 6 month review,CTV3Map_Code_And_Term
XaKyW,Type 1 diabetes mellitus with gastroparesis,CTV3Map_Code_And_Term
XaKyX,Type II diabetes mellitus with gastroparesis,CTV3Map_Code_And_Term
XaKzO,Referral to multidisciplinary diabetic clinic,High_Level_SNOMED
