CTV3ID,CTV3PreferredTermDesc,CTV3Source
SP081,Transplanted organ rejection,CTV3Map_Code_And_Term
SP083,Kidney transplant failure and rejection,CTV3Map_Code_And_Term
SP084,Heart transplant failure and rejection,CTV3Map_Code_And_Term
SP085,Heart-lung transplant failure and rejection,CTV3Map_Code_And_Term
SP086,Liver transplant failure and rejection,CTV3Map_Code_And_Term
SP08z,Transplanted organ complication NOS,CTV3Map_Code_And_Term
TB000,"Heart transplant with complication, without blame",CTV3Map_Code_And_Term
TB001,"Kidney transplant with complication, without blame",CTV3Map_Code_And_Term
TB002,"Liver transplant with complication, without blame",CTV3Map_Code_And_Term
X00s1,Single lung transplant,CTV3Map_Code_And_Term
X00s2,Double lung transplant,CTV3Map_Code_And_Term
X00s3,Double lung transplant as a block,CTV3_Children
X00s4,Bilateral sequential single lung transplant,CTV3_Children
X200b,Accelerated coronary artery disease in transplanted heart,CTV3_Children
X202u,Cardiac transplant disorder,CTV3_Children
X202v,Cardiac transplant rejection,CTV3_Children
X202w,Cardiac transplant failure,CTV3_Children
X307x,Liver transplant disorder,CTV3_Children
X307y,Liver transplant rejection,CTV3_Children
X307z,Liver transplant failure,CTV3_Children
X30D2,Xenograft renal transplant,CTV3Map_Code_And_Term
X30MN,Renal transplant disorder,CTV3_Children
X30MO,Primary non-function of renal transplant,CTV3_Children
X30MP,Renal transplant rejection,CTV3Map_Code_And_Term
X30MQ,Hyperacute rejection of renal transplant,CTV3_Children
X30MR,Accelerated rejection of renal transplant,CTV3_Children
X30MS,Very mild acute rejection of renal transplant,CTV3Map_Code_And_Term
X30MT,Acute rejection of renal transplant,CTV3Map_Code_And_Term
X30MU,Acute rejection of renal transplant - grade I,CTV3Map_Code_And_Term
X30MV,Acute rejection of renal transplant - grade II,CTV3Map_Code_And_Term
X30MW,Acute rejection of renal transplant - grade III,CTV3Map_Code_And_Term
X30MX,Chronic rejection of renal transplant,CTV3Map_Code_And_Term
X30MY,Chronic rejection of renal transplant - grade 1,CTV3_Children
X30MZ,Chronic rejection of renal transplant - grade II,CTV3_Children
X30Ma,Chronic rejection of renal transplant - grade III,CTV3_Children
X30Mb,Acute-on-chronic rejection of renal transplant,CTV3Map_Code_And_Term
X30Mc,Failed renal transplant,CTV3_Children
X30Md,Perfusion injury of renal transplant,CTV3_Children
X30Me,De novo transplant disease,CTV3_Children
X30Mf,De novo glomerulonephritis,CTV3_Children
X30Mg,Transplant glomerulopathy,CTV3_Children
X30Mh,Transplant glomerulopathy - early form,CTV3_Children
X30Mi,Transplant glomerulopathy - late form,CTV3_Children
X30NE,Escape of urine from transplanted ureter,High_Level_SNOMED
X30NN,Perirenal and periureteric post-transplant lymphocele,CTV3_Children
X78FE,Post-transplant neoplasia,CTV3_Children
X78FF,Post-transplant lymphoproliferative disorder,CTV3Map_Code_And_Term
XC0CV,Transplant,High_Level_SNOMED
XE0Fv,Transplant nephrectomy,CTV3Map_Code_And_Term
XE1p5,Transplanted organ failure,CTV3Map_Code_And_Term
XE1pM,[X]Failure & rejection of other transplanted organ & tissue,CTV3_Children
XM0Bl,Transplant disorder,CTV3Map_Code_And_Term
XSC3p,Complication of transplanted lung,CTV3Map_Code_And_Term
Xa0HK,Unexplained episode of renal transplant dysfunction,CTV3Map_Code_And_Term
Xa0HL,Pre-existing disease in renal transplant,CTV3_Children
Xa0Pz,Part organ pancreatic transplant,CTV3_Children
Xa2h5,Excision of rejected transplanted kidney,CTV3Map_Code_And_Term
Xa3kB,Thymus transplantation,CTV3Map_Code_And_Term
Xa3x6,Kidney replacement,High_Level_SNOMED
Xa9UX,Transplanted ureter,High_Level_SNOMED
XaDya,Lung transplant disorder,CTV3_Children
XaDyb,Lung transplant rejection,CTV3_Children
XaE9T,Donor renal transplantation,CTV3_Children
XaJJo,Transplantation surgery,CTV3Map_Code_And_Term
XaJJv,Cardiothoracic transplantation,CTV3Map_Code_And_Term
XaLcH,Single lobe lung transplant,CTV3_Children
XaLda,Transplantation of ileum,CTV3Map_Code_And_Term
XaLdb,Allotransplantation of ileum,CTV3_Children
XaLdc,Other specified transplantation of ileum,CTV3_Children
XaLdd,Transplantation of ileum NOS,CTV3_Children
XaLde,Transplantation of liver cells,CTV3_Children
XaLdf,Orthotopic transplantation of whole liver,CTV3Map_Code_And_Term
XaM1o,"Allotransplantation of kidney from cadaver, heart-beating",CTV3Map_Code_And_Term
XaM1p,"Allotransplantation kidney from cadaver, heart non-beating",CTV3Map_Code_And_Term
XaM4e,Interventions associated with transplantation of kidney,CTV3Map_Code_And_Term
XaM4f,OS interventions associated with transplantation of kidney,CTV3Map_Code_And_Term
XaM4g,Interventions associated with transplantation of kidney NOS,CTV3Map_Code_And_Term
XaM4j,"Post-transplantation of kidney examination, live donor",CTV3Map_Code_And_Term
XaM4l,"Post-transplantation of kidney examination, recipient",CTV3Map_Code_And_Term
XaMKM,Allotransplantation of kidney from cadaver NEC,CTV3Map_Code_And_Term
XaMMe,Orthotopic transplantation of liver NEC,CTV3Map_Code_And_Term
XaMm9,Allotransplantation of thymus gland,CTV3_Children
XaMmq,Other specified transplantation of thymus gland,CTV3_Children
XaMms,Transplantation of thymus gland NOS,CTV3_Children
XaYR1,Bronchiolitis obliterans syndrome after lung transplantation,CTV3Map_Code_And_Term
XaZWa,Urological complication of renal transplant,CTV3Map_Code_And_Term
XaZYx,Vascular complication of renal transplant,CTV3Map_Code_And_Term
XaZe2,Rupture of artery of transplanted kidney,CTV3_Children
XaZe3,Rupture of vein of transplanted kidney,CTV3_Children
XaZe7,Stenosis of vein of transplanted kidney,CTV3Map_Code_And_Term
XaZkw,Aneurysm of vein of transplanted kidney,CTV3_Children
XaZl0,Aneurysm of artery of transplanted kidney,CTV3_Children
Xaa2O,Thrombosis of artery of transplanted kidney,CTV3_Children
Xaa2Q,Thrombosis of vein of transplanted kidney,CTV3_Children
Xaat5,Transplantation of stomach,CTV3Map_Code_And_Term
Xaat6,Allotransplantation of stomach,CTV3_Children
Y1602,Kidney-pancreas transplant,CTV3_Children
ZV42.,[V]Transplanted organ or tissue,CTV3Map_Code_And_Term
ZV420,[V]Kidney transplanted,CTV3Map_Code_And_Term
ZV421,[V]Heart transplanted,CTV3Map_Code_And_Term
ZV422,[V]Heart valve transplanted,CTV3_Children
ZV423,[V]Skin transplanted,CTV3_Children
ZV424,[V]Bone transplanted,CTV3_Children
ZV425,[V]Cornea transplanted,CTV3_Children
ZV426,[V]Lung transplanted,CTV3Map_Code_And_Term
ZV427,[V]Liver transplanted,CTV3Map_Code_And_Term
